"年份","学校标识码","学校名称","主管部门","所在地","所在省份","办学层次","学校性质","学校类型","备注"
"2022","4143012604.0","湖南工业大学科技学院","湖南省教育厅","株洲市","株洲市","本科","本科","普通高等学校","民办"
"2022","4143012649.0","湖南科技大学潇湘学院","湖南省教育厅","湘潭市","湘潭市","本科","本科","普通高等学校","民办"
"2022","4143012650.0","南华大学船山学院","湖南省教育厅","衡阳市","衡阳市","本科","本科","普通高等学校","民办"
"2022","4143012651.0","湘潭理工学院","湖南省教育厅","湘潭市","湘潭市","本科","本科","普通高等学校","民办"
"2022","4143012652.0","湖南师范大学树达学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143012653.0","湖南农业大学东方科技学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143012656.0","中南林业科技大学涉外学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143012657.0","湖南文理学院芙蓉学院","湖南省教育厅","常德市","常德市","本科","本科","普通高等学校","民办"
"2022","4143012658.0","湖南理工学院南湖学院","湖南省教育厅","岳阳市","岳阳市","本科","本科","普通高等学校","民办"
"2022","4143012659.0","衡阳师范学院南岳学院","湖南省教育厅","衡阳市","衡阳市","本科","本科","普通高等学校","民办"
"2022","4143012660.0","湖南工程学院应用技术学院","湖南省教育厅","湘潭市","湘潭市","本科","本科","普通高等学校","民办"
"2022","4143012661.0","湖南中医药大学湘杏学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143012662.0","吉首大学张家界学院","湖南省教育厅","张家界市","张家界市","本科","本科","普通高等学校","民办"
"2022","4143013635.0","长沙理工大学城南学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143013806.0","长沙师范学院","湖南省","长沙市","长沙市","本科","本科","普通高等学校",""
"2022","4143013809.0","湖南应用技术学院","湖南省教育厅","常德市","常德市","本科","本科","普通高等学校","民办"
"2022","4143013836.0","湖南信息学院","湖南省教育厅","长沙市","长沙市","本科","本科","普通高等学校","民办"
"2022","4143013924.0","湖南交通工程学院","湖南省教育厅","衡阳市","衡阳市","本科","本科","普通高等学校","民办"
"2022","4143013925.0","湖南软件职业技术大学","湖南省教育厅","湘潭市","湘潭市","本科","本科","普通高等学校","民办"
"2022","3643000496.0","湘中幼儿师范高等专科学校","湖南省","邵阳市","邵阳市","专科","高职（专科）","普通高等学校",""
"2022","4143010827.0","长沙民政职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143010830.0","湖南工业职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143010836.0","株洲师范高等专科学校","湖南省","株洲市","株洲市","专科","高职（专科）","普通高等学校",""
"2022","4143010865.0","湖南信息职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143011601.0","湖南税务高等专科学校","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143011604.0","湖南冶金职业技术学院","湖南省","株洲市","株洲市","专科","高职（专科）","普通高等学校",""
"2022","4143012055.0","长沙航空职业技术学院","空军装备部","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012300.0","湖南大众传媒职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012301.0","永州职业技术学院","湖南省","永州市","永州市","专科","高职（专科）","普通高等学校",""
"2022","4143012302.0","湖南铁道职业技术学院","湖南省","株洲市","株洲市","专科","高职（专科）","普通高等学校",""
"2022","4143012304.0","湖南科技职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012343.0","湖南生物机电职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012397.0","湖南交通职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012401.0","湖南商务职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012423.0","湖南体育职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012425.0","湖南工程职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012596.0","保险职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012597.0","湖南外贸职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012598.0","湖南网络工程职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012600.0","邵阳职业技术学院","湖南省","邵阳市","邵阳市","专科","高职（专科）","普通高等学校",""
"2022","4143012601.0","湖南司法警官职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012603.0","长沙商贸旅游职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012739.0","湖南环境生物职业技术学院","湖南省","衡阳市","衡阳市","专科","高职（专科）","普通高等学校",""
"2022","4143012845.0","湖南邮电职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143012846.0","湘潭医卫职业技术学院","湖南省","湘潭市","湘潭市","专科","高职（专科）","普通高等学校",""
"2022","4143012847.0","郴州职业技术学院","湖南省","郴州市","郴州市","专科","高职（专科）","普通高等学校",""
"2022","4143012848.0","娄底职业技术学院","湖南省","娄底市","娄底市","专科","高职（专科）","普通高等学校",""
"2022","4143012849.0","张家界航空工业职业技术学院","湖南省","张家界市","张家界市","专科","高职（专科）","普通高等学校",""
"2022","4143013031.0","长沙环境保护职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143013032.0","湖南艺术职业学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143013033.0","湖南机电职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143013036.0","长沙职业技术学院","湖南省","长沙市","长沙市","专科","高职（专科）","普通高等学校",""
"2022","4143013037.0","怀化职业技术学院","湖南省","怀化市","怀化市","专科","高职（专科）","普通高等学校",""
"2022","4143013038.0","岳阳职业技术学院","湖南省","岳阳市","岳阳市","专科","高职（专科）","普通高等学校",""
"2022","4143013039.0","常德职业技术学院","湖南省","常德市","常德市","专科","高职（专科）","普通高等学校",""
"2022","4143013041.0","长沙南方职业学院","湖南省教育厅","长沙市","长沙市","专科","高职（专科）","普通高等学校","民办"
"2022","4143013042.0","潇湘职业学院","湖南省教育厅","娄底市","娄底市","专科","高职（专科）","普通高等学校","民办"
"2022","4143013043.0","湖南化工职业技术学院","湖南省","株洲市","株洲市","专科","高职（专科）","普通高等学校",""
"2022","4143013044.0","湖南城建职业技术学院","湖南省","湘潭市","湘潭市","专科","高职（专科）","普通高等学校",""
"2022","4143013045.0","湖南石油化工职业技术学院","湖南省","岳阳市","岳阳市","专科","高职（专科）","普通高等学校",""
"2022","4143013802.0","湖南中医药高等专科学校","湖南省","株洲市","株洲市","专科","高职（专科）","普通高等学校",""
"2022","4143013804.0","湖南民族职业学院","湖南省","岳阳市","岳阳市","专科","高职（专科）","普通高等学校",""
"2022","4143013805.0","湘西民族职业技术学院","湖南省","湘西土家族苗族自治州","湘西土家族苗族自治州","专科","高职（专科）","普通高等学校",""
"2022","4143013807.0","湖南财经工业职业技术学院","湖南省","衡阳市","衡阳市","专科","高职（专科）","普通高等学校",""
"2022","4143013808.0","益阳职业技术学院","湖南省","益阳市","益阳市","专科","高职（专科）","普通高等学校",""
"2022","4143013921.0","湖南工艺美术职业学院","湖南省","益阳市","益阳市","专科","高职（专科）","普通高等学校",""
