状态	地区	学校标识码	学校名称	主管部门	所在地	办学层次	备注	adminType	categoryName	英文名称	双一流建设	官网链接	更新说明
1	河北省	4113012782	石家庄工程职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	理工	Shijiazhuang Engineering Vocational College		http://www.sjzevc.com	
1	河北省	4113012783	石家庄城市经济职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	综合	Shijiazhuang Vocational College Of City Economy		http://www.sjzcsjjxy.com	
1	河北省	4113012784	河北传媒学院	河北省教育厅	石家庄市	本科	民办	民办高校	艺术	Hebei Institute of Communications		http://www.hebic.cn	
1	河北省	4113012785	唐山职业技术学院	河北省	唐山市	专科		地方公办	综合	Tangshan Vocational & Technical College		http://www.tsvtc.com	
1	河北省	4113012786	衡水职业技术学院	河北省	衡水市	专科		地方公办	综合	Hengshui College Of Vocational And Technology		http://www.hsvtc.cn	
1	河北省	4113012787	唐山工业职业技术大学	河北省	唐山市	本科		地方公办	理工	Tangshan Polytechnic College		http://www.tsgzy.edu.cn/	学校名称：2023->2024年 “唐山工业职业技术学院”更名为“唐山工业职业技术大学”；办学层次：2023->2024年 “专科”更改为“本科”
1	河北省	4113012796	河北工程技术学院	河北省教育厅	石家庄市	本科	民办	民办高校	理工	Hebei Polytechnic Institute		http://www.hbfsh.com/	
1	河北省	4113012884	邢台医学院	河北省	邢台市	本科		地方公办	医药	Xingtai Medical College			学校名称：2023->2024年 “邢台医学高等专科学校”更改为“邢台医学院”；办学层次：2023->2024年 “专科”更改为“本科”
1	河北省	4113012885	河北艺术职业学院	河北省	石家庄市	专科		地方公办	文艺	Hebei Vocational Art College		http://www.hebart.com/	学校名称：2017->2019年 “河北省艺术职业学院”更名为“河北艺术职业学院”
1	河北省	4113012887	河北旅游职业学院	河北省	承德市	专科		地方公办	综合	Hebei Tourism College		http://www.cdtvc.com/	
1	河北省	4113013070	石家庄财经职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	财经	Shijiazhuang Vocational College Of Finance & Economics		http://www.sjzcj.edu.cn/	
1	河北省	4113013071	河北交通职业技术学院	河北省	石家庄市	专科		地方公办	理工	Hebei Jiaotong Vocational And Technical College		http://www.hejtxy.edu.cn	
1	河北省	4113013072	河北化工医药职业技术学院	河北省	石家庄市	专科		地方公办	理工	Hebei Chemical & Pharmaceutical College		http://www.hebcpc.cn/	
1	河北省	4113013073	石家庄信息工程职业学院	河北省	石家庄市	专科		地方公办	理工	Shijiazhuang Information Engineering Vocational College		http://www.sjziei.com/	
1	河北省	4113013074	河北对外经贸职业学院	河北省	秦皇岛市	专科		地方公办	师范	Hebei Institute Of International Business And Economics		http://www.hbvcfl.com.cn/	
1	河北省	4113013075	河北美术学院	河北省教育厅	石家庄市	本科	民办	民办高校	艺术	Hebei Academy of Fine Arts		http://www.hbafa.com/	
1	河北省	4113013391	河北科技学院	河北省教育厅	保定市	本科	民办	民办高校	理工	Hebei College of Science and Technology		http://www.hbkjxy.cn/	
1	河北省	4113013392	保定电力职业技术学院	河北省	保定市	专科		地方公办	理工	Baoding Technical College Of Electric Power		http://www.bddy.cn	
1	河北省	4113013393	河北机电职业技术学院	河北省	邢台市	专科		地方公办	理工	Hebei Institute Of Mechanical And Electroninc Technology		http://www.hbjd.com.cn/	
1	河北省	4113013394	渤海石油职业学院	河北省	沧州市	专科		地方公办		Bohai Petroleum Vocational College			
1	河北省	4113013395	廊坊职业技术学院	河北省	廊坊市	专科		地方公办	理工	Langfang Polytechnic Institute		http://www.lfzj.cn/	
1	河北省	4113013396	唐山科技职业技术学院	河北省	唐山市	专科		地方公办	理工	Tangshan Vocational College Of Science & Technology		http://www.tskjzy.cn/	
1	河北省	4113013397	石家庄邮电职业技术学院	河北省	石家庄市	专科		地方公办	理工	Shijiazhuang Post And Telecommunications Technical College		http://www.sjzpc.edu.cn/	
1	河北省	4113013398	河北公安警察职业学院	河北省	石家庄市	专科		地方公办	政法	Hebei Public Security Police Vocational College		http://www.hebsjy.com	
1	河北省	4113013399	石家庄工商职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	财经	Shijiazhuang Vocational College Of Industry And Commerce		http://sjzgsxy.com/	
1	河北省	4113013400	石家庄理工职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	理工	Shijiazhuang Institute Of Technology		http://www.sjzlg.com	
1	河北省	4113013402	河北外国语学院	河北省教育厅	石家庄市	本科	民办	民办高校	语言	Hebei Foreign Studies University		http://www.hbwy.com.cn/	
1	河北省	4113013403	石家庄科技信息职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	理工	Shijiazhuang Vocational College Of Technology & Information		http://www.kjxinxiedu.com/	
1	河北省	4113013404	河北大学工商学院	河北省教育厅	保定市	本科	民办	独立学院	综合	Industrial and Commercial College, Hebei University		http://www.hicc.cn	
1	河北省	4113013408	华北理工大学轻工学院	河北省教育厅	唐山市	本科	民办	独立学院	理工	Qinggong college, North China University of Science and Technology		http://www.qgxy.cn/	
1	河北省	4113013411	河北师范大学汇华学院	河北省教育厅	石家庄市	本科	民办	独立学院	师范	Huihua College of Hebei Normal University		http://huihua.hebtu.edu.cn/	
1	河北省	4113013414	河北经贸大学经济管理学院	河北省教育厅	石家庄市	本科	民办	独立学院	财经	College of Economics and Management Hebei University of Economics and Business		http://jgxy.heuet.edu.cn/	
1	河北省	4113013415	河北医科大学临床学院	河北省教育厅	石家庄市	本科	民办	独立学院	医药	Clinical College of Hebei Medical University		http://lcxy.hebmu.edu.cn/	
1	河北省	4113013578	河北工程大学科信学院	河北省教育厅	邯郸市	本科	民办	独立学院	理工	Kexin college, Hebei University of Engineering		http://kexin.hebeu.edu.cn/	
1	河北省	4113013592	燕山大学里仁学院	河北省教育厅	秦皇岛市	本科	民办	独立学院	理工	LiRen College, Yanshan University		http://stc.ysu.edu.cn/	
1	河北省	4113013593	石家庄铁道大学四方学院	河北省教育厅	石家庄市	本科	民办	独立学院	理工	Shijiazhuang Tiedao University Sifang College		http://www.stdusfc.cn	
1	河北省	4113013594	河北地质大学华信学院	河北省教育厅	石家庄市	本科	民办	独立学院	财经	Huaxin College of Hebei Geo University		http://www.sjzuehx.cn/#/index	
1	河北省	4113013595	河北农业大学现代科技学院	河北省教育厅	保定市	本科	民办	独立学院	农业	Hebei Agriculture University College of Modern Science and Technology		http://xianke.hebau.edu.cn/	
1	河北省	4113013596	华北理工大学冀唐学院	河北省教育厅	唐山市	本科	民办	独立学院	医药	Jitang College North China University of Science and Technology		http://jtxy.ncst.edu.cn/	
1	河北省	4113013690	河北司法警官职业学院	河北省	邯郸市	专科		地方公办	政法	Hebei Vocational College For Correctional Police		http://www.jjgxy.com.cn/	
1	河北省	4113013779	沧州医学高等专科学校	河北省	沧州市	专科		地方公办	医药	Cangzhou Medical College		http://www.czmc.cn/	
1	河北省	4113013822	河北女子职业技术学院	河北省	石家庄市	专科		地方公办	师范	Hebei Women'S Vocational College		http://www.hebnzxy.com/	
1	河北省	4113013891	保定理工学院	河北省教育厅	保定市	本科	民办	民办高校	综合	Baoding University of Technology		http://www.cuggw.com	学校名称：2017->2019年 “中国地质大学长城学院”更名为“保定理工学院”
1	河北省	4113013895	燕京理工学院	河北省教育厅	廊坊市	本科	民办	民办高校	综合	Yanching Institute of Technology		https://www.yit.edu.cn/	
1	河北省	4113013899	北京中医药大学东方学院	河北省教育厅	廊坊市	本科	民办	独立学院	综合	Beijing University of Chinese Medicine Dongfang College		http://www.df-college.com	
1	河北省	4113014018	石家庄医学高等专科学校	河北省教育厅	石家庄市	专科	民办	民办高校	医药	Shijiazhuang Medical College		http://zsc.sjzmc.cn/	
1	河北省	4113014047	石家庄经济职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	财经	Shijiazhuang Vocational College Of Economics		http://www.sjzjjxy.net/Index.html	
1	河北省	4113014103	冀中职业学院	河北省	保定市	专科		地方公办	综合	Jizhong Vocational College		http://www.jzhxy.com	
1	河北省	4113014158	石家庄人民医学高等专科学校	河北省教育厅	石家庄市	专科	民办	民办高校	医药	Shijiazhuang People'S Medical College		http://www.sjzrmyz.com/	
1	河北省	4113014185	河北正定师范高等专科学校	河北省	石家庄市	专科		地方公办	师范	Zhengding Advanced Normal College Of Hebei		http://www.sjzkg.edu.cn/	学校名称：2020->2021年 “石家庄科技工程职业学院”更名为“河北正定师范高等专科学校”
1	河北省	4113014202	沧州交通学院	河北省教育厅	沧州市	本科	民办	民办高校	理工			https://www.czjtu.edu.cn/	学校名称：2020->2021年 “北京交通大学海滨学院”更名为“沧州交通学院”
1	河北省	4113014208	河北劳动关系职业学院	河北省	石家庄市	专科		地方公办	综合	Hebei Vocational College Of Labour Relations		http://www.hbgy.edu.cn/	
1	河北省	4113014213	石家庄科技职业学院	河北省教育厅	石家庄市	专科	民办	民办高校	理工	Shijiazhuang Science And Technology Career Academy		http://www.sjzkjxy.net/	
1	河北省	4113014225	河北东方学院	河北省教育厅	廊坊市	本科	民办	民办高校	综合	Hebei Oriental University		http://www.hbdfxy.cn	
1	河北省	4113014259	沧州幼儿师范高等专科学校	河北省	沧州市	专科		地方公办	师范	Cangzhou Kindergarten Teachers College		http://www.btzyxy.com.cn/	学校名称：2020->2021年 “泊头职业学院”更名为“沧州幼儿师范高等专科学校”
1	河北省	4113014260	宣化科技职业学院	河北省	张家口市	专科		地方公办	综合	Xuanhua Vocational College Of Science & Technology		http://www.xhkjzyxy.com/	
1	河北省	4113014280	廊坊燕京职业技术学院	河北省	廊坊市	专科		地方公办	理工	Langfang Yanjing Vocational Technical College		http://www.lfyjzjxy.com	
1	河北省	4113014281	承德护理职业学院	河北省	承德市	专科		地方公办	医药	Chengde Nursing Vocational College		http://www.cdni.cn	
1	河北省	4113014328	石家庄幼儿师范高等专科学校	河北省	石家庄市	专科		地方公办	师范	Shijiazhuang Preschool Teachers College		http://www.sjzysgz.com/	
1	河北省	4113014335	廊坊卫生职业学院	河北省	廊坊市	专科		地方公办	医药	Langfang Health Vocational College		http://www.lfwx.net/	
1	河北省	4113014396	河北轨道运输职业技术学院	河北省	石家庄市	专科		地方公办	理工	Hebei Vocational College Of Rail Transportation		http://www.hbgdys.cn/	
1	河北省	4113014432	河北中医药大学	河北省	石家庄市	本科		地方公办	医药	Hebei University of Chinese Medicine		https://www.hebcm.edu.cn/	学校名称：2022->2023年 “河北中医学院”更名为“河北中医药大学”
1	河北省	4113014458	张家口学院	河北省	张家口市	本科		地方公办	综合	Zhangjiakou University		https://www.zjku.edu.cn/	
1	河北省	4113014460	保定幼儿师范高等专科学校	河北省	保定市	专科		地方公办	师范	Baoding Preschool Teachers College		http://www.bdysgz.com/	
1	河北省	4113014471	河北工艺美术职业学院	河北省	保定市	专科		地方公办	文艺	Hebei Art&Design Academy		http://www.1964.cn/	
1	河北省	4113014472	渤海理工职业学院	河北省教育厅	沧州市	专科	民办	民办高校	理工	Bohai Polytechnic Vocational College		http://www.bhlgxy.cn/	
